100	20																																																																																																																																																																																																								
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
		5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3	5	3
																																																																																																																																																																																																									
		6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	30	12	28	12	31	12	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	6	6	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
		6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6	29	13	6	6	6	6	6	6
